EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5716691,BALTIMORE CO.,SOUTHEAST PORTION,09/16/1999,200,Storm Surge/Tide, , ,0,0,0,0,MD,EST, ,2414334,C,5,LWX,0,0,EMERGENCY MANAGER, , , , , , , ,SOUTHEAST PORTION,09/16/1999,2000, , , , ,"Tides 2 feet above normal","Hurricane Floyd made landfall just east of Cape Fear, North Carolina in the early morning hours of the 16th and moved north-northeast across extreme southeast Virginia to near Ocean City, Maryland by evening on the 16th.  Rainbands on the outer edge of the hurricane began to affect Maryland east of Washington County shortly after 8:00 AM EDT on the 15th and continued to cross the area through afternoon on the 16th.  The eye of Hurricane Floyd passed east of the Chesapeake Bay between 9:00 AM and midnight on the 16th.  Gusty winds of 30 to 50 MPH blew across the area between 11:00 AM and midnight on the 16th, with localized wind gusts over 50 MPH near the Chesapeake Bay.  Hundreds of trees and power lines were downed and over 500,000 customers lost electricity.  A total of 2 to 5 inches of rain fell in Frederick, Carroll, Montgomery, and Howard Counties. A total of 5 to 8 inches fell across Baltimore, Prince George's, and Charles Counties.  Between 8 and 12 inches fell across St. Mary's, Anne Arundel, and Harford Counties.  The amount of damage Anne Arundel, Calvert, Charles, Harford, and St. Mary's Counties received from the storm qualified them for FEMA disaster assistance.

Tidal flooding was reported along the Chesapeake Bay. Strong southerly winds ahead of the hurricane pushed tides 2 to 3 feet above normal, flooding several low lying areas in St. Mary's, Calvert, Harford, and Anne Arundel Counties. Erosion was reported on the South River and Broad Creek.  High water destroyed 5 homes, caused major damage to 23 homes, and minor damage to 1000 homes in the eastern portion of Anne Arundel County. In Calvert County, numerous shoreline homes between 2 and 4 feet above sea level were flooded. In St. Mary's County, the only causeway to St. George Island went underwater, trapping a half dozen residents. Tropical downpours also led to flooding. The highest rainfall reports included 11.60 inches in Annapolis, 11.11 inches in Ridge, 11.10 inches at Cape St. Claire in Anne Arundel County, 9.76 inches in California, 9.67 inches in Hollywood, 9.52 inches at Brown Landfill in Prince George's County, 8.64 inches in Bel Air, 8.62 inches at Fort McHenry, 8.30 inches in Pasadena, 8.27 inches in La Plata, 8.07 inches at Jug Bay Wetlands in Anne Arundel County, 7.82 inches in Tall Timbers, 7.78 inches in South Bowie, 7.25 inches in Millersville, 7.00 inches in Camp Springs, 6.96 inches in Marlboro, 6.83 inches in Morganza, 6.75 inches in Bowie, 6.13 inches in Brooklyn Park, 5.92 inches at Perry Hall, 5.78 inches at Baltimore/Washington International Airport, 5.33 inches in College Park, 5.26 inches in Bryans Road, 5.25 inches in Parkton, 5.19 inches at Inner Harbor Baltimore, 5.18 inches in Oraville, 5.16 inches at Lake Roland in Baltimore County, 5.12 inches in Elkridge, 5.10 inches in Millers, and 5.04 inches in Ellicott City. 

In St. Mary's County, high winds blew a cross bar off a church steeple and knocked out power to 5000 customers. Winds gusted to 71 MPH at Tall Timbers, 43 MPH at St. Indigoes, and 45 MPH at Hollywood.  A wind gust of 65 MPH was recorded at Patuxent River Naval Air Station at 11:45 AM EDT.  One location reported 10.6 inches of rain between 6 AM and 4 PM EDT on the 16th.  County officials rescued 28 people by boat from a trailer park, homes, and stranded cars after the St.Mary's River and other waterways flooded.  Nine other people were rescued from an apartment building near Great Mills.  In Charles County, over 20 roads were closed by flooding. Several trees and power lines were downed, resulting in 5000 power outages. In Waldorf, a wind gust of 54 MPH downed a tree onto a home. In Calvert County, hundreds of large trees were downed onto roads, homes, and power lines. Over 11,000 electrical outages were reported.  Winds gusted to 69 MPH at Mid Bay buoy offshore of Calvert Cliffs.  A wind survey showed ribbons of tree damage from microburst winds estimated between 70 and 80 MPH. In Prince George's County, road crews cleared 500 trees from roadways. More than 60,000 customers lost power.  Two people were injured and one person was killed by carbon monoxide fumes after losing power and running a generator inside their home. Winds gusted to 54 MPH at Andrews Air Force Base at 1:22 PM EDT and 46 MPH in College Park at 3:39 PM EDT.  Downed trees blocked 33 streets and flooding closed 15 county roads.  A 12 year old boy was caught in flood waters and was swept a half mile down a drainage ditch before being rescued and treated for hypothermia.  A branch of the Patuxent River flooded onto Walter Street in Upper Marlboro.  Forty buses could not be dispatched because of flooded lots. 

In Anne Arundel County, 5 trains with over 1000 passengers were stranded up to 7 hours just north of BWI airport by a mudslide, water, and trees covering the tracks.  At 9:30 AM EDT on the 16th, a tractor-trailer was blown over on the Chesapeake Bay Bridge.  A wind sensor on the bridge recorded a gust of 81 MPH at 11:55 AM. Winds gusted to 66 MPH at Thomas Point Lighthouse, 56 MPH at the Naval Academy in Annapolis, 48 MPH at Brooklyn Park, and 43 MPH at Baltimore/Washington International Airport.  Over 77,000 customers lost power after hundreds of trees and power lines were downed.  It took over a week to restore power to all customers. Several hundred roads were closed by downed trees and high water.  County officials reported 350 flooded basements and 2 water rescues.  Some basement walls collapsed, including one in a 15 unit townhouse structure. Shady Side and Bay Side beaches along the Patapsco River were flooded by torrential rains. The county fair was shut down for the first time in its 47 year history.  An ailing historical landmark, the Liberty Tree at St. John's College in Annapolis, was also dealt a final blow by the hurricane. In Baltimore, evacuation orders were issued for businesses near the confluence of Jones Falls and Western Run after both streams overflowed their banks.  The water submerged a used car lot and washed out a bridge on Maisel Street near Morrell Park. Winds gusted to 62 MPH on Television Hill.  Officials reported 750 downed trees across the city, including 35 which damaged homes. Up to 91,000 customers lost power, and the outage led to the release of 24 million gallons of raw sewage into Jones Falls.

Across Baltimore County, 57,000 customers lost power.  Winds gusted to 69 MPH at Martin State Airport at 3:05 PM EDT, 56 MPH in Bowie, and 52 MPH in Towson and Parkton.  Hundreds of trees fell in Gunpowder State Park.  Countywide, fallen trees damaged homes, sheds, fences, and cars, and closed 125 roads. Officials reported 6 rapid water rescues and 350 flooded basements. A 10 year old boy was swept into a storm drain and carried 300 feet in a buried pipe before fire fighters opened a manhole cover and rescued him uninjured. In Harford County, Lilly Run flowed out of its banks and closed all roads in Havre de Grace, isolating the city hospital. Nearly 560 other county roads were closed by high water and downed trees. Around 53,000 customers lost power, and some residents waited a week for service to return. North Bay buoy recorded a wind gust of 55 MPH. High water damaged 40 bridges, washed out 250 feet of roadway, and washed away 125 feet of a 2 ft diameter sewer line. Seventeen homes reported major damage and 26 homes sustained minor damage.  Officials reported 12 evacuations, 300 flooded basements, and 15 injuries.  Numerous travellers took shelter at the Interstate 95 Chesapeake House rest stop when heavy rain reduced visibility to 200 feet.

In Carroll County, 10 roads in the eastern half of the county were closed by small stream flooding and downed trees. Downed power lines resulted in 7100 electrical outages. In Howard County, 35,000 customers lost power and some waited 4 days for power to return.  A wind gust of 46 MPH was reported in Laurel. Downed trees and high water closed 200 roads and intersections, including a portion of Route 1. Two homes were damaged by fallen trees and one downed tree blocked Interstate 70. In Patapsco Valley State Park, 40 trees fell onto park roads. Most tree damage occurred east of a line from Ellicott City to Elkridge. County officials rescued 10 motorists who drove into flood waters.  In Montgomery County, hundreds of trees were downed and 20 roads were closed.  At least 5000 customers lost power after trees fell onto power lines.  Several roads were water covered and a few roads were closed by high water. Frederick County reported several downed trees and 3000 power outages. Some roads were flooded by swollen streams in the eastern portion of the county.  In the city of Hagerstown in Washington County, a large tree limb was downed onto a home, tearing off the gutter and screen door. A wind gust of 42 MPH was recorded in Hagerstown at 7:03 PM EDT.",123
5716695,ST. MARY'S CO.,EAST PORTION,09/16/1999,200,Storm Surge/Tide, , ,0,0,0,0,MD,EST, ,2414334,C,37,LWX,0,0,EMERGENCY MANAGER, , , , , , , ,EAST PORTION,09/16/1999,2000, , , , ,"Tides 2 to 3 feet above normal, St. George's Island causeway flooded","Hurricane Floyd made landfall just east of Cape Fear, North Carolina in the early morning hours of the 16th and moved north-northeast across extreme southeast Virginia to near Ocean City, Maryland by evening on the 16th.  Rainbands on the outer edge of the hurricane began to affect Maryland east of Washington County shortly after 8:00 AM EDT on the 15th and continued to cross the area through afternoon on the 16th.  The eye of Hurricane Floyd passed east of the Chesapeake Bay between 9:00 AM and midnight on the 16th.  Gusty winds of 30 to 50 MPH blew across the area between 11:00 AM and midnight on the 16th, with localized wind gusts over 50 MPH near the Chesapeake Bay.  Hundreds of trees and power lines were downed and over 500,000 customers lost electricity.  A total of 2 to 5 inches of rain fell in Frederick, Carroll, Montgomery, and Howard Counties. A total of 5 to 8 inches fell across Baltimore, Prince George's, and Charles Counties.  Between 8 and 12 inches fell across St. Mary's, Anne Arundel, and Harford Counties.  The amount of damage Anne Arundel, Calvert, Charles, Harford, and St. Mary's Counties received from the storm qualified them for FEMA disaster assistance.

Tidal flooding was reported along the Chesapeake Bay. Strong southerly winds ahead of the hurricane pushed tides 2 to 3 feet above normal, flooding several low lying areas in St. Mary's, Calvert, Harford, and Anne Arundel Counties. Erosion was reported on the South River and Broad Creek.  High water destroyed 5 homes, caused major damage to 23 homes, and minor damage to 1000 homes in the eastern portion of Anne Arundel County. In Calvert County, numerous shoreline homes between 2 and 4 feet above sea level were flooded. In St. Mary's County, the only causeway to St. George Island went underwater, trapping a half dozen residents. Tropical downpours also led to flooding. The highest rainfall reports included 11.60 inches in Annapolis, 11.11 inches in Ridge, 11.10 inches at Cape St. Claire in Anne Arundel County, 9.76 inches in California, 9.67 inches in Hollywood, 9.52 inches at Brown Landfill in Prince George's County, 8.64 inches in Bel Air, 8.62 inches at Fort McHenry, 8.30 inches in Pasadena, 8.27 inches in La Plata, 8.07 inches at Jug Bay Wetlands in Anne Arundel County, 7.82 inches in Tall Timbers, 7.78 inches in South Bowie, 7.25 inches in Millersville, 7.00 inches in Camp Springs, 6.96 inches in Marlboro, 6.83 inches in Morganza, 6.75 inches in Bowie, 6.13 inches in Brooklyn Park, 5.92 inches at Perry Hall, 5.78 inches at Baltimore/Washington International Airport, 5.33 inches in College Park, 5.26 inches in Bryans Road, 5.25 inches in Parkton, 5.19 inches at Inner Harbor Baltimore, 5.18 inches in Oraville, 5.16 inches at Lake Roland in Baltimore County, 5.12 inches in Elkridge, 5.10 inches in Millers, and 5.04 inches in Ellicott City. 

In St. Mary's County, high winds blew a cross bar off a church steeple and knocked out power to 5000 customers. Winds gusted to 71 MPH at Tall Timbers, 43 MPH at St. Indigoes, and 45 MPH at Hollywood.  A wind gust of 65 MPH was recorded at Patuxent River Naval Air Station at 11:45 AM EDT.  One location reported 10.6 inches of rain between 6 AM and 4 PM EDT on the 16th.  County officials rescued 28 people by boat from a trailer park, homes, and stranded cars after the St.Mary's River and other waterways flooded.  Nine other people were rescued from an apartment building near Great Mills.  In Charles County, over 20 roads were closed by flooding. Several trees and power lines were downed, resulting in 5000 power outages. In Waldorf, a wind gust of 54 MPH downed a tree onto a home. In Calvert County, hundreds of large trees were downed onto roads, homes, and power lines. Over 11,000 electrical outages were reported.  Winds gusted to 69 MPH at Mid Bay buoy offshore of Calvert Cliffs.  A wind survey showed ribbons of tree damage from microburst winds estimated between 70 and 80 MPH. In Prince George's County, road crews cleared 500 trees from roadways. More than 60,000 customers lost power.  Two people were injured and one person was killed by carbon monoxide fumes after losing power and running a generator inside their home. Winds gusted to 54 MPH at Andrews Air Force Base at 1:22 PM EDT and 46 MPH in College Park at 3:39 PM EDT.  Downed trees blocked 33 streets and flooding closed 15 county roads.  A 12 year old boy was caught in flood waters and was swept a half mile down a drainage ditch before being rescued and treated for hypothermia.  A branch of the Patuxent River flooded onto Walter Street in Upper Marlboro.  Forty buses could not be dispatched because of flooded lots. 

In Anne Arundel County, 5 trains with over 1000 passengers were stranded up to 7 hours just north of BWI airport by a mudslide, water, and trees covering the tracks.  At 9:30 AM EDT on the 16th, a tractor-trailer was blown over on the Chesapeake Bay Bridge.  A wind sensor on the bridge recorded a gust of 81 MPH at 11:55 AM. Winds gusted to 66 MPH at Thomas Point Lighthouse, 56 MPH at the Naval Academy in Annapolis, 48 MPH at Brooklyn Park, and 43 MPH at Baltimore/Washington International Airport.  Over 77,000 customers lost power after hundreds of trees and power lines were downed.  It took over a week to restore power to all customers. Several hundred roads were closed by downed trees and high water.  County officials reported 350 flooded basements and 2 water rescues.  Some basement walls collapsed, including one in a 15 unit townhouse structure. Shady Side and Bay Side beaches along the Patapsco River were flooded by torrential rains. The county fair was shut down for the first time in its 47 year history.  An ailing historical landmark, the Liberty Tree at St. John's College in Annapolis, was also dealt a final blow by the hurricane. In Baltimore, evacuation orders were issued for businesses near the confluence of Jones Falls and Western Run after both streams overflowed their banks.  The water submerged a used car lot and washed out a bridge on Maisel Street near Morrell Park. Winds gusted to 62 MPH on Television Hill.  Officials reported 750 downed trees across the city, including 35 which damaged homes. Up to 91,000 customers lost power, and the outage led to the release of 24 million gallons of raw sewage into Jones Falls.

Across Baltimore County, 57,000 customers lost power.  Winds gusted to 69 MPH at Martin State Airport at 3:05 PM EDT, 56 MPH in Bowie, and 52 MPH in Towson and Parkton.  Hundreds of trees fell in Gunpowder State Park.  Countywide, fallen trees damaged homes, sheds, fences, and cars, and closed 125 roads. Officials reported 6 rapid water rescues and 350 flooded basements. A 10 year old boy was swept into a storm drain and carried 300 feet in a buried pipe before fire fighters opened a manhole cover and rescued him uninjured. In Harford County, Lilly Run flowed out of its banks and closed all roads in Havre de Grace, isolating the city hospital. Nearly 560 other county roads were closed by high water and downed trees. Around 53,000 customers lost power, and some residents waited a week for service to return. North Bay buoy recorded a wind gust of 55 MPH. High water damaged 40 bridges, washed out 250 feet of roadway, and washed away 125 feet of a 2 ft diameter sewer line. Seventeen homes reported major damage and 26 homes sustained minor damage.  Officials reported 12 evacuations, 300 flooded basements, and 15 injuries.  Numerous travellers took shelter at the Interstate 95 Chesapeake House rest stop when heavy rain reduced visibility to 200 feet.

In Carroll County, 10 roads in the eastern half of the county were closed by small stream flooding and downed trees. Downed power lines resulted in 7100 electrical outages. In Howard County, 35,000 customers lost power and some waited 4 days for power to return.  A wind gust of 46 MPH was reported in Laurel. Downed trees and high water closed 200 roads and intersections, including a portion of Route 1. Two homes were damaged by fallen trees and one downed tree blocked Interstate 70. In Patapsco Valley State Park, 40 trees fell onto park roads. Most tree damage occurred east of a line from Ellicott City to Elkridge. County officials rescued 10 motorists who drove into flood waters.  In Montgomery County, hundreds of trees were downed and 20 roads were closed.  At least 5000 customers lost power after trees fell onto power lines.  Several roads were water covered and a few roads were closed by high water. Frederick County reported several downed trees and 3000 power outages. Some roads were flooded by swollen streams in the eastern portion of the county.  In the city of Hagerstown in Washington County, a large tree limb was downed onto a home, tearing off the gutter and screen door. A wind gust of 42 MPH was recorded in Hagerstown at 7:03 PM EDT.",124
5724734,SANTA CRUZ CO.,CAPITOLA,10/28/1999,1000,Storm Surge/Tide, , ,2,2,1000000,0,CA,PST, ,2414114,C,87,MTR,0,0,LAW ENFORCEMENT, , , , , , , ,CAPITOLA,10/29/1999,600, , , , ,"","15 foot swell in association with a relatively high tide produced waves as high as 40 feet which broke trough the seawall in Capitola and flooded low lying streets and businesses. A number of boats were ripped from their moorings and washed ashore or sunk. A  20 male surfer was drowned when he was caught in the huge surf.  A number of other receive minor injuries. The Capitola Pier was closed for the first time anyone can remember because the waves were breaking up through the decking of the pier.  The large swell had resulted from a storm that had stalled of the coast and built up a long fetch.

the second fatality was on the Lovers Point area  of Pacific Grove. A young honeymoon couple were on the beach when a wave estimated at 25 feet swept themout to sea. the woman 23 perished but here husband survived with only minor injuries.",125
5724735,MONTEREY CO.,PACIFIC GROVE,10/29/1999,1000,Storm Surge/Tide, , ,0,2,0,0,CA,PST, ,2414114,C,53,MTR,0,0,LAW ENFORCEMENT, , , , , , , ,PACIFIC GROVE,10/29/1999,1000, , , , ,"","15 foot swell in association with a relatively high tide produced waves as high as 40 feet which broke trough the seawall in Capitola and flooded low lying streets and businesses. A number of boats were ripped from their moorings and washed ashore or sunk. A  20 male surfer was drowned when he was caught in the huge surf.  A number of other receive minor injuries. The Capitola Pier was closed for the first time anyone can remember because the waves were breaking up through the decking of the pier.  The large swell had resulted from a storm that had stalled of the coast and built up a long fetch.

the second fatality was on the Lovers Point area  of Pacific Grove. A young honeymoon couple were on the beach when a wave estimated at 25 feet swept themout to sea. the woman 23 perished but here husband survived with only minor injuries.",126
5721507,COOK INLET CO.,HOMER,11/24/1999,0,Storm Surge/Tide, , ,0,0,10000,0,AK,AST, ,2414527,C,15,AFC,0,0,NEWSPAPER, , , ,1,S,1,S,HOMER,11/24/1999,2359, , , , ,"A combination of high tides and brisk westerly winds swept waves across the Homer Spit road, tearing up chunks of pavement and strewing debris across the highway.  A high tide of 22.7 feet caused flooding along low-lying areas of the spit.  Most of the highway damage was confined to the shoulder, where the pavement was undercut by wave action, according to the State Department of Transportation.","",127
5722687,SAN DIEGO CO.,CARDIFF BY THE SEA,12/22/1999,600,Storm Surge/Tide, , ,0,0,0,0,CA,PST, ,2413782,C,73,SGX,0,0,DEPT OF HIGHWAYS, , , , , , , ,CARDIFF BY THE SEA,12/22/1999,1000, , , , ,"","The highest spring tides of the year occurred between 8 and 9 a.m. these two days. Cobblestones, sand, and other debris were deposited onto Highway 101 and in the parking lots of restaurants near the mouth of San Elijo Lagoon. Waves were breaking over sea walls, jetties, and other alongshore coastal structures around Point La Jolla. In Imperial Beach debris was washed on to Cortez Street.No damage to property was reported, but debris removal and road cleanup costs were estimated at $20,000.",128
5722688,SAN DIEGO CO.,CARDIFF BY THE SEA,12/23/1999,700,Storm Surge/Tide, , ,0,0,0,0,CA,PST, ,2413782,C,73,SGX,0,0,DEPT OF HIGHWAYS, , , , , , , ,CARDIFF BY THE SEA,12/23/1999,1100, , , , ,"","The highest spring tides of the year occurred between 8 and 9 a.m. these two days. Cobblestones, sand, and other debris were deposited onto Highway 101 and in the parking lots of restaurants near the mouth of San Elijo Lagoon. Waves were breaking over sea walls, jetties, and other alongshore coastal structures around Point La Jolla. In Imperial Beach debris was washed on to Cortez Street.No damage to property was reported, but debris removal and road cleanup costs were estimated at $20,000.",129
5141126,ANNE ARUNDEL CO.,ANNAPOLIS,04/21/2000,500,Storm Surge/Tide, , ,0,0,0,0,MD,EST, ,1093757,C,3,LWX,0,0,NEWSPAPER, , , , , , , ,ANNAPOLIS,04/21/2000,1100, , , , ,"Roads near City Dock were flooded around high tide.","Low pressure passed directly over the Mid-Atlantic region on the 21st and spawned thunderstorms with winds in excess of 55 MPH, heavy rainfall, frequent lightning, and large hail.  The strongest storm, a supercell, passed through Calvert County and spawned an F1 tornado about 1 mile southeast of Dunkirk.  The tornado had a width of 75 yards, traveled on the ground for 1 1/2 miles and was responsible for over $200,000 worth of damage.  The first building struck by the twister around 3:40 PM EDT was a private school under construction on Mt. Harmony Road about 1/2 mile east of Route 4. The tornado damaged 3 sections of an 8 to 10 ton reinforced brick wall and removed a 30 foot section of roof. Two windows on cars in a nearby parking lot were blown out.  An old wooden barn about 600 yards from the school was also destroyed. The tornado moved east-northeast for about a mile, damaging trees and causing minor home damage along its path as it crossed through Cattertons Reach and Megatha Lane.  The tornado dissipated near the intersection of Chesapeake Road West and Route 2 (Solomons Island Road) at 3:45 PM EDT.  In addition to the tornado damage, a barn filled with farm equipment across from Mt. Harmony Elementary School near Dunkirk was destroyed by downburst winds.  Also, Mid Bay buoy east of St. Leonard recorded a wind gust near 90 knots around 4:00 PM EDT as the same storm moved across the Chesapeake Bay.  

Before the supercell became tornadic near Dunkirk, it passed through northern Charles County.  Winds in excess of 55 MPH produced over $50,000 worth of damage. At the intersection of Bensville Road and Courtney Drive west of Waldorf, straight line winds destroyed a two story home under construction around 3:05 PM. Quarter sized hail was reported and ten trees within one half mile of the home were also damaged. Quarter sized hail also fell in White Plains and Waldorf.  A resident of St. Charles reported a funnel cloud at the intersection of St. Charles Parkway and Smallwood Drive at 3:07 PM EDT. 

Additional thunderstorms moved across Central Maryland between 2 and 7 PM EDT.  In Prince George's County, a postal worker in Clinton was injured around 3:15 PM EDT when lightning struck near her.  Pea sized hail was reported in Accokeek and Clinton.  A motorist near College Park reported seeing a funnel cloud around 4:45 PM EDT. Nickel sized hail fell in Rosaryville. In Charles County, quarter sized hail fell in Lynnbrook around 6:00 PM EDT. Quarter sized hail was also reported in extreme northwest Calvert County around 6:15 PM EDT. 

In Montgomery County, quarter sized hail fell in Germantown, Rockville, and Wheaton.  Dime sized hail fell in Layhill and Colesville, and half dollar sized hail fell in Gaithersburg.  The volume of hail resulted in accumulations of 3 to 4 inches on lawns and roadways, with drifts up to 10 inches against buildings and fences.  Trees were stripped of leaves, small dents were found on cars, and one neighborhood in Gaithersburg reported chipped paint on homes.  In Howard County, golf ball sized hail fell in Columbia.  In Baltimore County, pea sized hail was reported in Brookland at 5:43 PM EDT.  In Washington County, quarter sized hail fell on the north side of Hagerstown and minor stream flooding was reported after heavy downpours in Hancock. 

Heavy rain and strong east winds over the Chesapeake Bay also led to tidal flooding in Annapolis Harbor on the morning of the 21st.  Several roads near the City Dock area were flooded with up to 2 feet of water around high tide.  Water poured over the seawall forcing police to barricade Dock Street and to close Compromise Street.  Defense Highway which crosses a wetland flood plain was also flooded, and one vehicle had to be pulled out of the flood waters near Rutland Road.",130
5141131,ANNE ARUNDEL CO.,ANNAPOLIS,04/27/2000,1000,Storm Surge/Tide, , ,0,0,0,0,MD,EST, ,1093758,C,3,LWX,0,0,NEWSPAPER, , , , , , , ,ANNAPOLIS,04/27/2000,1500, , , , ,"Roads near City Dock were flooded around high tide.","Heavy rainfall in combination with strong east winds produced flooding in Annapolis Harbor around high tide on the morning on the 27th. Several streets around City Dock were inundated with up to 3 feet of water.  Flooding also occurred in other areas of Anne Arundel County in the wetland flood plain.  One major road, Defense Highway between St. Stephen's Church Road and Hallmark Road, was closed by high water between 1 and 3 PM EDT.",131
5172864,BRISTOL BAY COASTAL CO.,TOGIAK,08/03/2000,0,Storm Surge/Tide, , ,0,0,10000,0,AK,AST, ,1101014,C,16,AFC,0,0,NEWSPAPER, , , , , , , ,TOGIAK,08/03/2000,1200, , , , ,"The Bristol Bay Times reported "The little village of Togiak lay battered and bruised last week after one of the biggest storms of the summer hit the unsuspecting populace.  Skiffs were left piled on top of each other like driftwood and one boat was even split in half."

Southerly winds between 40 and 50 mph, which were onshore and occurred during high tides, brought significant ocean water onto the spit and slough at the end of town.  Boats, which were left exposed to the wind and waves, received damage, as did several houses.

Interestingly, Kathy Yahr, who lives at the Togiak fisheries cannery across the bay, said "They were ready for the storm and had their boats out of the water."  She also reported that the "...roads were like rivers, but it wasn't as high as it's been before."","",132
5170431,LAKE CO.,ELMO,09/21/2000,830,Storm Surge/Tide, , ,0,0,0,0,MT,MST, ,1101992,C,47,MSO,0,0,NEWSPAPER, , , , , , , ,ELMO,09/21/2000,1500, , , , ,"An arctic front from the north moved over Flathead Lake generating strong gusty winds to 50 mph. Winds over the lake generated waves from 6 to 10 feet high, which damaged docks and piers along the lake shore. Several boats also sank from high waves.","",133
5161311,KUSKOKWIM DELTA CO.,COUNTYWIDE,11/13/2000,1030,Storm Surge/Tide, , ,0,0,500000,0,AK,AST, ,1104142,C,11,AFC,0,0,GOVT OFFICIAL, , , , , , , ,COUNTYWIDE,11/13/2000,2359, , , , ,"","Another strong low moved northeast out of the Pacific, crossing Adak at 9 am Sunday with a depth of 951 mbs.  The low then moved into the southeast Bering Sea early Monday, finally weakening to a 967 mb center just south of Saint Lawrence Island early Tuesday.  Strong southwesterly winds were observed along the back side of the easily 'hurricane force' storm.   Gusts of 76 mph were recorded at both Adak and Atka on the back side of this storm Sunday.

The front associated with the storm was preceded by very strong south and southeast winds across the Aleutians, the Pribilofs and the Alaska Peninsula Sunday.  The front moved to a position from Nunivak Island to just southwest of Chignik late Sunday.  By 3 pm Monday, the front had weakened...extending in a broad arc from Norton Sound to near Homer...but still preceded by strong southeast winds in exposed areas.  By early Tuesday, the front no longer posed a wind threat , extending from the Alcan border of the State into the eastern Gulf of Alaska.

Initially, the front was also accompanied by heavy rains.  Even by Alaskan standards, these rains were impressive, leaving close to 4 inches around Cold Bay in a 24 hour period.  Classic urban drainage and small stream flooding was reported in this tiny western Alaska Peninsula community of less than 100 people.

Pictures taken for the Anchorage Daily News showed pumps at work in the Dutch Harbor/Unalaska area.  Heavy rains there left high water in low lying places of this normally 'very weather savvy' Aleutian community.  Late reports from the Dutch Harbor Fisherman, also revealed that the Pyramid Creek bridge, which spans Captain's Bay Road, was washed away when heavy rains brought floodwaters to the area.  The '...washout was violent and almost instantaneous' said Dave Kemp, the public works director.  At 8:10 am Friday, Kemp received a call that Pyrmaid Creek was nearing flood stage.  When he arrived at the scene at 8:17 am, the bridge had been deposited into Captain's Bay.  In addition to halting the ability to move container trucks into Unalaska, power was interrupted at Crowley Marine Services.  


Southerly winds just ahead of the front peaked at 122 mph at the Dutch Harbor Spit (as recorded on the 5:30 am Sunday observation).  Along the Alaska Peninsula, although peak winds only reached 67 mph at the Cold Bay ASOS.  Stronger winds, gusting around 100 mph, at King Cove produced considerable damage and several injuries due to flying debris.  Peak winds around Bristol Bay locally reached as high as 63 mph.
   
Wind gusts were channeled by terrain in the Matanuska Valley, where easterly gusts reached 73 mph at the Wasilla Fire Station Monday ahead of the front.  Gusts at the Portage ASOS reached 80 mph around noon Monday.  Prefrontal winds at the Prince William Sound Science Center reached 62 mph late Monday.  Winds at the abandoned old Nike missile site near the Alpenglow Ski area (3900+ ft asl) gusted as high as 128 mph at 6pm Monday, diminishing rapidly with frontal passage just prior to 11 pm. 

Across the Pribilofs, pre-frontal winds reached 60 mph just after 10 am Sunday.  Strongest winds, however, were on the back side of the low with gusts peaking at 71 mph in the early afternoon.  Winds diminished below 60 mph by 7pm Monday. 

Although wind gusts remained below 60 mph along the Kuskokwim Delta, a prolonged south and southwest fetch of strong winds brought high water to many coastal communities.  Coastal flooding  caused significant damage Monday to several locations.   The onset of this coastal flooding coincided with very high tides.

This article appeared in the Situation report from the Alaska Division of Emergency Services....
"Kuskokwim Bay Storm Damage
Recent storms with very high winds and tidal surges in the Kuskokwim Bay area caused damage in several communities.  Kwigilligok has major damage to the boardwalk and bridges that connect the village.  Kipnuk has boardwalk damage especially to the sanitary system dump.  Possible minor fuel spill at the tank farm.  Personal property damage such as wet insulation in 6 homes, water damage in 2 homes and flooded freezers.  Kongiganak has minor damage to the boardwalk and bridges in village.  Tuntutuliak has minor damage to boardwalk and bridges and some personal property damage.  The affected communities are compiling lists of the known damage and will forward them to DES by November 27th. "",134
5160611,WHATCOM CO.,FERNDALE,12/15/2000,600,Storm Surge/Tide, , ,0,1,650000,0,WA,PST, ,1104943,C,73,SEW,0,0,EMERGENCY MANAGER, , , , , , , ,FERNDALE,12/15/2000,900, , , , ,"","About 50 homes in the Sandy Point area suffered damage from seas 10-12 feet in height.  10 homes suffered major damage, in part due to driftwood that smashed into the homes along with the surf.   One woman was injured from debris in the surf.  Wind with this event gusted to 52 mph.",135
